name,natoms
CAXWAB_w_CO2_H2O_6,60
CUNFOH01_w_CO2_H2O_1,134
CUNFOH01_w_CO2_H2O_2,134
CUNFOH01_w_CO2_H2O_3,134
CUNFOH01_w_CO2_H2O_4,134
DAFSOV_w_CO2_H2O_1,104
DAFSOV_w_CO2_H2O_2,104
DAFSOV_w_CO2_H2O_3,104
DAFSOV_w_CO2_H2O_4,104
DAFSOV_w_CO2_H2O_5,104
DAFSOV_w_CO2_H2O_6,104
DAXHUH01_w_CO2_H2O_1,75
DAXHUH01_w_CO2_H2O_2,75
DAXHUH01_w_CO2_H2O_3,75
DAXHUH01_w_CO2_H2O_4,75
DEPSEW_w_CO2_H2O_1,102
DEPSEW_w_CO2_H2O_2,102
DEPSEW_w_CO2_H2O_3,102
DEPSEW_w_CO2_H2O_4,102
CAXWAB_w_CO2_H2O_random_1,60
CAXWAB_w_CO2_H2O_random_2,60
CUNFOH01_w_CO2_H2O_random_1,134
CUNFOH01_w_CO2_H2O_random_2,134
DAFSOV_w_CO2_H2O_random_1,104
DAFSOV_w_CO2_H2O_random_2,104
DAXHUH01_w_CO2_H2O_random_1,75
DAXHUH01_w_CO2_H2O_random_2,75
CAXWAB_w_H2O_1,57
CAXWAB_w_H2O_2,57
CUNFOH01_w_H2O_1,131
DAFSOV_w_H2O_1,101
DAFSOV_w_H2O_2,101
DAFSOV_w_H2O_3,101
DAXHUH01_w_H2O_1,72
DAXHUH01_w_H2O_2,72
DEPSEW_w_H2O_1,99
DEPSEW_w_H2O_2,99
DEPSEW_w_H2O_3,99
DEPSEW_w_H2O_4,99
CAXWAB_w_H2O_random_1,57
CAXWAB_w_H2O_random_2,57
CUNFOH01_w_H2O_random_1,131
CUNFOH01_w_H2O_random_2,131
DAFSOV_w_H2O_random_1,101
DAFSOV_w_H2O_random_2,101
DAXHUH01_w_H2O_random_1,72
DAXHUH01_w_H2O_random_2,72
DEPSEW_w_H2O_random_1,99
DEPSEW_w_H2O_random_2,99
BIBXOB_0.16_0_w_CO2_2H2O_1,179
BIBXOB_0.16_0_w_CO2_2H2O_2,179
BIBXOB_0.16_0_w_CO2_2H2O_3,179
BIBXOB_0.16_0_w_CO2_2H2O_4,179
BIBXOB_0.16_0_w_CO2_1,173
BIBXOB_0.16_0_w_CO2_2,173
BIBXOB_0.16_0_w_CO2_3,173
BIBXOB_0.16_0_w_CO2_random_1,173
BIBXOB_0.16_0_w_CO2_random_2,173
BIBXOB_0.16_0_w_CO2_H2O_1,176
BIBXOB_0.16_0_w_CO2_H2O_2,176
BIBXOB_0.16_0_w_CO2_H2O_3,176
BIBXOB_0.16_0_w_CO2_H2O_4,176
BIBXOB_0.16_0_w_CO2_H2O_5,176
BIBXOB_0.16_0_w_H2O_1,173
BIBXOB_0.16_0_w_H2O_2,173
BIBXOB_0.16_0_w_H2O_random_1,173
BIBXOB_0.16_0_w_H2O_random_2,173
ADABUE_w_CO2_1,97
ADABUE_w_CO2_2,97
ADABUE_w_CO2_3,97
ADABUE_w_CO2_4,97
ADABUE_w_CO2_5,97
APAYOH_w_CO2_1,315
APAYOH_w_CO2_2,315
APAYOH_w_CO2_3,315
APAYOH_w_CO2_4,315
COKQAW_w_CO2_1,147
COKQAW_w_CO2_2,147
COKQAW_w_CO2_3,147
ADABUE_w_CO2_random_1,97
ADABUE_w_CO2_random_2,97
APAYOH_w_CO2_random_1,315
APAYOH_w_CO2_random_2,315
COKQAW_w_CO2_random_1,147
COKQAW_w_CO2_random_2,147
ADABUE_w_CO2_2H2O_1,103
ADABUE_w_CO2_2H2O_2,103
ADABUE_w_CO2_2H2O_3,197
APAYOH_w_CO2_2H2O_2,321
APAYOH_w_CO2_2H2O_3,321
APAYOH_w_CO2_2H2O_4,321
COKQAW_w_CO2_2H2O_1,153
COKQAW_w_CO2_2H2O_2,153
COKQAW_w_CO2_2H2O_3,153
COKQAW_w_CO2_2H2O_4,153
COKQAW_w_CO2_2H2O_5,153
ADABUE_w_CO2_H2O_1,100
ADABUE_w_CO2_H2O_2,100
ADABUE_w_CO2_H2O_3,100
ADABUE_w_CO2_H2O_4,100
ADABUE_w_CO2_H2O_5,100
ADABUE_w_CO2_H2O_6,100
ADABUE_w_CO2_H2O_7,100
APAYOH_w_CO2_H2O_1,318
APAYOH_w_CO2_H2O_2,318
APAYOH_w_CO2_H2O_3,318
COKQAW_w_CO2_H2O_1,150
COKQAW_w_CO2_H2O_2,150
COKQAW_w_CO2_H2O_3,150
COKQAW_w_CO2_H2O_4,150
COKQAW_w_CO2_H2O_5,150
ADABUE_w_CO2_H2O_random_1,100
ADABUE_w_CO2_H2O_random_2,100
APAYOH_w_CO2_H2O_random_1,318
APAYOH_w_CO2_H2O_random_2,318
COKQAW_w_CO2_H2O_random_1,150
COKQAW_w_CO2_H2O_random_2,150
ADABUE_w_H2O_1,97
ADABUE_w_H2O_2,97
ADABUE_w_H2O_3,97
COKQAW_w_H2O_1,147
COKQAW_w_H2O_2,147
ADABUE_w_H2O_random_1,97
ADABUE_w_H2O_random_2,97
APAYOH_w_H2O_random_1,315
APAYOH_w_H2O_random_2,315
COKQAW_w_H2O_random_1,147
COKQAW_w_H2O_random_2,147
ACIBOE_0.12_0_w_CO2_2H2O_1,166
ACIBOE_0.12_0_w_CO2_2H2O_2,166
ACIBOE_0.12_0_w_CO2_2H2O_3,166
ACIBOE_0.12_0_w_CO2_2H2O_4,166
ACIBOE_0.12_0_w_CO2_2H2O_5,166
BIBBUL_0.12_0_w_CO2_2H2O_1,215
BIBBUL_0.12_0_w_CO2_2H2O_2,215
BIBBUL_0.12_0_w_CO2_2H2O_3,215
BIBBUL_0.12_0_w_CO2_2H2O_4,215
BIBBUL_0.12_0_w_CO2_2H2O_5,215
BIBBUL_0.12_0_w_CO2_2H2O_6,215
BIBBUL_0.12_0_w_CO2_2H2O_random_1,215
BIBBUL_0.12_0_w_CO2_2H2O_random_2,215
ACIBOE_0.12_0_w_CO2_1,160
ACIBOE_0.12_0_w_CO2_2,160
ACIBOE_0.12_0_w_CO2_3,160
BIBBUL_0.12_0_w_CO2_1,209
BIBBUL_0.12_0_w_CO2_2,209
BIBBUL_0.12_0_w_CO2_3,209
BIBBUL_0.12_0_w_CO2_4,209
ACIBOE_0.12_0_w_CO2_random_1,160
ACIBOE_0.12_0_w_CO2_random_2,160
BIBBUL_0.12_0_w_CO2_random_1,209
BIBBUL_0.12_0_w_CO2_random_2,209
ACIBOE_0.12_0_w_CO2_H2O_1,163
ACIBOE_0.12_0_w_CO2_H2O_2,163
ACIBOE_0.12_0_w_CO2_H2O_3,163
ACIBOE_0.12_0_w_CO2_H2O_4,163
ACIBOE_0.12_0_w_CO2_H2O_5,163
ACIBOE_0.12_0_w_CO2_H2O_6,163
BIBBUL_0.12_0_w_CO2_H2O_1,212
BIBBUL_0.12_0_w_CO2_H2O_2,212
BIBBUL_0.12_0_w_CO2_H2O_3,212
BIBBUL_0.12_0_w_CO2_H2O_4,212
BIBBUL_0.12_0_w_CO2_H2O_5,212
BIBBUL_0.12_0_w_CO2_H2O_6,212
ACIBOE_0.12_0_w_CO2_H2O_random_1,163
ACIBOE_0.12_0_w_CO2_H2O_random_2,163
BIBBUL_0.12_0_w_CO2_H2O_random_1,212
BIBBUL_0.12_0_w_CO2_H2O_random_2,212
ACIBOE_0.12_0_w_H2O_1,160
ACIBOE_0.12_0_w_H2O_2,160
BIBBUL_0.12_0_w_H2O_1,209
BIBBUL_0.12_0_w_H2O_2,209
BIBBUL_0.12_0_w_H2O_3,209
ACIBOE_0.12_0_w_H2O_random_1,160
ACIBOE_0.12_0_w_H2O_random_2,160
BIBBUL_0.12_0_w_H2O_random_1,209
BIBBUL_0.12_0_w_H2O_random_2,209
BEKSAM_w_CO2_1,111
BEKSAM_w_CO2_2,111
BEKSAM_w_CO2_3,111
BEKSAM_w_CO2_4,111
BEKSAM_w_CO2_5,111
BEKSAM_w_CO2_6,111
BEKSAM_w_CO2_7,111
BORBEQ_w_CO2_1,299
BORBEQ_w_CO2_2,299
BORBEQ_w_CO2_3,299
BORBEQ_w_CO2_4,299
BORBEQ_w_CO2_5,299
DEJRUH_w_CO2_1,139
DEJRUH_w_CO2_2,139
DEJRUH_w_CO2_3,139
DEJRUH_w_CO2_4,139
DITJIB_w_CO2_1,203
DITJIB_w_CO2_2,203
BEKSAM_w_CO2_random_1,111
BEKSAM_w_CO2_random_2,111
BORBEQ_w_CO2_random_1,299
BORBEQ_w_CO2_random_2,299
DEJRUH_w_CO2_random_1,139
DEJRUH_w_CO2_random_2,139
DITJIB_w_CO2_random_1,203
DITJIB_w_CO2_random_2,203
BEKSAM_w_CO2_2H2O_1,117
BEKSAM_w_CO2_2H2O_2,117
BEKSAM_w_CO2_2H2O_3,117
BORBEQ_w_CO2_2H2O_1,305
BORBEQ_w_CO2_2H2O_2,305
BORBEQ_w_CO2_2H2O_3,305
BORBEQ_w_CO2_2H2O_4,305
BORBEQ_w_CO2_2H2O_5,305
BORBEQ_w_CO2_2H2O_6,305
DEJRUH_w_CO2_2H2O_1,145
DEJRUH_w_CO2_2H2O_2,145
DEJRUH_w_CO2_2H2O_3,145
DEJRUH_w_CO2_2H2O_4,145
DITJIB_w_CO2_2H2O_1,209
DITJIB_w_CO2_2H2O_2,209
DITJIB_w_CO2_2H2O_3,209
DITJIB_w_CO2_2H2O_4,209
BEKSAM_w_CO2_H2O_1,114
BEKSAM_w_CO2_H2O_2,114
BEKSAM_w_CO2_H2O_3,114
BEKSAM_w_CO2_H2O_4,114
BEKSAM_w_CO2_H2O_5,114
BORBEQ_w_CO2_H2O_1,302
BORBEQ_w_CO2_H2O_2,302
BORBEQ_w_CO2_H2O_3,302
BORBEQ_w_CO2_H2O_4,302
BORBEQ_w_CO2_H2O_5,302
BORBEQ_w_CO2_H2O_6,302
DEJRUH_w_CO2_H2O_1,142
DEJRUH_w_CO2_H2O_2,142
DEJRUH_w_CO2_H2O_3,142
DEJRUH_w_CO2_H2O_4,142
DEJRUH_w_CO2_H2O_5,142
DITJIB_w_CO2_H2O_1,206
DITJIB_w_CO2_H2O_2,206
DITJIB_w_CO2_H2O_3,206
DITJIB_w_CO2_H2O_4,206
DITJIB_w_CO2_H2O_5,206
BORBEQ_w_CO2_H2O_random_1,302
BORBEQ_w_CO2_H2O_random_2,302
DEJRUH_w_CO2_H2O_random_1,142
DEJRUH_w_CO2_H2O_random_2,142
BEKSAM_w_H2O_1,111
BEKSAM_w_H2O_2,111
BEKSAM_w_H2O_3,111
BEKSAM_w_H2O_4,111
BEKSAM_w_H2O_5,111
BORBEQ_w_H2O_1,299
BORBEQ_w_H2O_2,299
BORBEQ_w_H2O_3,299
DEJRUH_w_H2O_1,139
DEJRUH_w_H2O_2,139
DITJIB_w_H2O_1,203
DITJIB_w_H2O_2,203
BEKSAM_w_H2O_random_1,111
BEKSAM_w_H2O_random_2,111
BORBEQ_w_H2O_random_1,299
BORBEQ_w_H2O_random_2,299
DEJRUH_w_H2O_random_1,139
DEJRUH_w_H2O_random_2,139
DITJIB_w_H2O_random_1,203
DITJIB_w_H2O_random_2,203
DEJRUH_w_H2O_new,139
ACUTOI_0.08_1_w_CO2_2H2O_1,497
ACUTOI_0.08_1_w_CO2_2H2O_3,497
ACUTOI_0.08_1_w_CO2_2H2O_4,253
ACUTOI_0.08_1_w_CO2_2H2O_5,497
AXIPEE_0.02_1_w_CO2_2H2O_1,297
AXIPEE_0.02_1_w_CO2_2H2O_2,297
AXIPEE_0.02_1_w_CO2_2H2O_3,297
AXIPEE_0.02_1_w_CO2_2H2O_4,297
AXIPEE_0.02_1_w_CO2_2H2O_5,297
AXIPEE_0.02_1_w_CO2_2H2O_6,297
CAXWEF_0.08_0_w_CO2_2H2O_1,224
CAXWEF_0.08_0_w_CO2_2H2O_2,224
CAXWEF_0.08_0_w_CO2_2H2O_3,224
CAXWEF_0.08_0_w_CO2_2H2O_4,224
CAXWEF_0.08_0_w_CO2_2H2O_5,224
CAXWEF_0.08_0_w_CO2_2H2O_6,224
AXIPEE_0.02_1_w_CO2_2H2O_random_1,297
AXIPEE_0.02_1_w_CO2_2H2O_random_2,297
ACUTOI_0.08_1_w_CO2_1,247
ACUTOI_0.08_1_w_CO2_2,247
ACUTOI_0.08_1_w_CO2_3,247
ACUTOI_0.08_1_w_CO2_4,247
AXIPEE_0.02_1_w_CO2_1,291
AXIPEE_0.02_1_w_CO2_2,291
AXIPEE_0.02_1_w_CO2_3,291
AXIPEE_0.02_1_w_CO2_4,291
CAXWEF_0.08_0_w_CO2_1,218
CAXWEF_0.08_0_w_CO2_2,218
CAXWEF_0.08_0_w_CO2_3,218
ACUTOI_0.08_1_w_CO2_random_1,247
ACUTOI_0.08_1_w_CO2_random_2,247
AXIPEE_0.02_1_w_CO2_random_1,291
AXIPEE_0.02_1_w_CO2_random_2,291
CAXWEF_0.08_0_w_CO2_random_1,218
CAXWEF_0.08_0_w_CO2_random_2,218
ACUTOI_0.08_1_w_CO2_H2O_1,250
ACUTOI_0.08_1_w_CO2_H2O_2,250
ACUTOI_0.08_1_w_CO2_H2O_3,250
ACUTOI_0.08_1_w_CO2_H2O_4,250
AXIPEE_0.02_1_w_CO2_H2O_1,294
AXIPEE_0.02_1_w_CO2_H2O_2,294
AXIPEE_0.02_1_w_CO2_H2O_3,294
AXIPEE_0.02_1_w_CO2_H2O_4,294
AXIPEE_0.02_1_w_CO2_H2O_5,294
CAXWEF_0.08_0_w_CO2_H2O_1,221
CAXWEF_0.08_0_w_CO2_H2O_2,221
CAXWEF_0.08_0_w_CO2_H2O_3,221
CAXWEF_0.08_0_w_CO2_H2O_4,221
CAXWEF_0.08_0_w_CO2_H2O_5,221
CAXWEF_0.08_0_w_CO2_H2O_6,221
ACUTOI_0.08_1_w_CO2_H2O_random_1,250
ACUTOI_0.08_1_w_CO2_H2O_random_2,250
AXIPEE_0.02_1_w_CO2_H2O_random_1,294
AXIPEE_0.02_1_w_CO2_H2O_random_2,294
CAXWEF_0.08_0_w_CO2_H2O_random_2,221
ACUTOI_0.08_1_w_H2O_1,247
ACUTOI_0.08_1_w_H2O_2,247
ACUTOI_0.08_1_w_H2O_3,247
AXIPEE_0.02_1_w_H2O_1,291
AXIPEE_0.02_1_w_H2O_2,291
CAXWEF_0.08_0_w_H2O_1,218
CAXWEF_0.08_0_w_H2O_2,218
ACUTOI_0.08_1_w_H2O_random_1,247
ACUTOI_0.08_1_w_H2O_random_2,247
AXIPEE_0.02_1_w_H2O_random_1,291
AXIPEE_0.02_1_w_H2O_random_2,291
CAXWEF_0.08_0_w_H2O_random_1,218
CAXWEF_0.08_0_w_H2O_random_2,218
AMUFOF_w_CO2_1,79
AMUFOF_w_CO2_2,79
AMUFOF_w_CO2_3,79
AMUFOF_w_CO2_4,79
AMUFOF_w_CO2_5,79
BEXREC_w_CO2_1,131
BEXREC_w_CO2_2,131
BEXREC_w_CO2_3,131
BIXXIR_w_CO2_1,221
BIXXIR_w_CO2_2,221
BIXXIR_w_CO2_3,221
BIXXIR_w_CO2_4,221
DEKPUF_w_CO2_1,131
DEKPUF_w_CO2_2,131
DEKPUF_w_CO2_3,131
AMUFOF_w_CO2_random_1,79
AMUFOF_w_CO2_random_2,79
BEXREC_w_CO2_random_1,131
BEXREC_w_CO2_random_2,131
BIXXIR_w_CO2_random_1,221
BIXXIR_w_CO2_random_2,221
DEKPUF_w_CO2_random_1,131
DEKPUF_w_CO2_random_2,131
AMUFOF_w_CO2_2H2O_1,161
AMUFOF_w_CO2_2H2O_2,161
AMUFOF_w_CO2_2H2O_3,85
AMUFOF_w_CO2_2H2O_4,85
BEXREC_w_CO2_2H2O_1,137
BEXREC_w_CO2_2H2O_2,137
BEXREC_w_CO2_2H2O_3,137
BEXREC_w_CO2_2H2O_4,137
BEXREC_w_CO2_2H2O_5,137
BIXXIR_w_CO2_2H2O_1,227
BIXXIR_w_CO2_2H2O_2,227
BIXXIR_w_CO2_2H2O_3,227
BIXXIR_w_CO2_2H2O_4,227
DEKPUF_w_CO2_2H2O_1,137
DEKPUF_w_CO2_2H2O_2,137
DEKPUF_w_CO2_2H2O_3,137
DEKPUF_w_CO2_2H2O_4,137
AMUFOF_w_CO2_H2O_1,82
AMUFOF_w_CO2_H2O_2,82
AMUFOF_w_CO2_H2O_3,82
AMUFOF_w_CO2_H2O_4,82
AMUFOF_w_CO2_H2O_5,82
BEXREC_w_CO2_H2O_1,134
BEXREC_w_CO2_H2O_2,134
BEXREC_w_CO2_H2O_3,134
BEXREC_w_CO2_H2O_4,134
BEXREC_w_CO2_H2O_5,134
BIXXIR_w_CO2_H2O_1,224
BIXXIR_w_CO2_H2O_2,224
BIXXIR_w_CO2_H2O_3,224
BIXXIR_w_CO2_H2O_4,224
BIXXIR_w_CO2_H2O_5,224
BIXXIR_w_CO2_H2O_6,224
DEKPUF_w_CO2_H2O_1,134
DEKPUF_w_CO2_H2O_2,134
DEKPUF_w_CO2_H2O_3,134
DEKPUF_w_CO2_H2O_4,134
DEKPUF_w_CO2_H2O_5,134
AMUFOF_w_CO2_H2O_random_1,82
AMUFOF_w_CO2_H2O_random_2,82
BEXREC_w_CO2_H2O_random_1,134
BEXREC_w_CO2_H2O_random_2,134
BIXXIR_w_CO2_H2O_random_1,224
BIXXIR_w_CO2_H2O_random_2,224
DEKPUF_w_CO2_H2O_random_1,134
DEKPUF_w_CO2_H2O_random_2,134
AMUFOF_w_H2O_1,79
AMUFOF_w_H2O_2,79
AMUFOF_w_H2O_3,79
BEXREC_w_H2O_1,131
BEXREC_w_H2O_2,131
BIXXIR_w_H2O_1,221
BIXXIR_w_H2O_2,221
DEKPUF_w_H2O_1,131
DEKPUF_w_H2O_2,131
AMUFOF_w_H2O_random_1,79
AMUFOF_w_H2O_random_2,79
BEXREC_w_H2O_random_1,131
BEXREC_w_H2O_random_2,131
BIXXIR_w_H2O_random_1,221
BIXXIR_w_H2O_random_2,221
DEKPUF_w_H2O_random_1,131
DEKPUF_w_H2O_random_2,131
BIBXUH_0.16_0_w_CO2_2H2O_1,159
BIBXUH_0.16_0_w_CO2_2H2O_2,159
BIBXUH_0.16_0_w_CO2_2H2O_3,159
BIBXUH_0.16_0_w_CO2_2H2O_4,159
BIBXUH_0.16_0_w_CO2_2H2O_5,159
BIBXUH_0.16_0_w_CO2_2H2O_6,159
BICPOT_0.03_0_w_CO2_2H2O_1,209
BICPOT_0.03_0_w_CO2_2H2O_2,209
BICPOT_0.03_0_w_CO2_2H2O_3,209
BICPOT_0.03_0_w_CO2_2H2O_4,209
BICPOT_0.03_0_w_CO2_2H2O_5,209
BICPOT_0.03_0_w_CO2_2H2O_6,209
BICPOT_0.03_0_w_CO2_2H2O_7,209
DOLXOR_0.02_0_w_CO2_2H2O_1,146
DOLXOR_0.02_0_w_CO2_2H2O_2,146
DOLXOR_0.02_0_w_CO2_2H2O_3,146
DUBWON_0.06_1_w_CO2_2H2O_1,182
DUBWON_0.06_1_w_CO2_2H2O_2,182
DUBWON_0.06_1_w_CO2_2H2O_3,182
DUBWON_0.06_1_w_CO2_2H2O_4,182
DUBWON_0.06_1_w_CO2_2H2O_5,182
BIBXUH_0.16_0_w_CO2_2H2O_random_1,159
BIBXUH_0.16_0_w_CO2_2H2O_random_2,159
BIBXUH_0.16_0_w_CO2_1,153
BIBXUH_0.16_0_w_CO2_2,153
BIBXUH_0.16_0_w_CO2_3,153
BICPOT_0.03_0_w_CO2_1,203
BICPOT_0.03_0_w_CO2_2,203
BICPOT_0.03_0_w_CO2_3,203
BICPOT_0.03_0_w_CO2_4,203
BICPOT_0.03_0_w_CO2_5,203
BICPOT_0.03_0_w_CO2_6,203
BICPOT_0.03_0_w_CO2_7,203
BICPOT_0.03_0_w_CO2_8,203
BICPOT_0.03_0_w_CO2_9,203
DOLXOR_0.02_0_w_CO2_1,140
DOLXOR_0.02_0_w_CO2_2,140
DUBWON_0.06_1_w_CO2_1,176
DUBWON_0.06_1_w_CO2_2,176
DUBWON_0.06_1_w_CO2_3,176
DUBWON_0.06_1_w_CO2_4,176
DUBWON_0.06_1_w_CO2_5,176
BIBXUH_0.16_0_w_CO2_random_1,153
BIBXUH_0.16_0_w_CO2_random_2,153
BICPOT_0.03_0_w_CO2_random_1,203
BICPOT_0.03_0_w_CO2_random_2,203
DOLXOR_0.02_0_w_CO2_random_1,140
DOLXOR_0.02_0_w_CO2_random_2,140
DUBWON_0.06_1_w_CO2_random_1,176
DUBWON_0.06_1_w_CO2_random_2,176
BIBXUH_0.16_0_w_CO2_H2O_1,156
BIBXUH_0.16_0_w_CO2_H2O_2,156
BIBXUH_0.16_0_w_CO2_H2O_3,156
BIBXUH_0.16_0_w_CO2_H2O_4,156
BIBXUH_0.16_0_w_CO2_H2O_5,156
BIBXUH_0.16_0_w_CO2_H2O_6,156
BICPOT_0.03_0_w_CO2_H2O_1,206
BICPOT_0.03_0_w_CO2_H2O_10,206
BICPOT_0.03_0_w_CO2_H2O_2,206
BICPOT_0.03_0_w_CO2_H2O_3,206
BICPOT_0.03_0_w_CO2_H2O_4,206
BICPOT_0.03_0_w_CO2_H2O_5,206
BICPOT_0.03_0_w_CO2_H2O_6,206
BICPOT_0.03_0_w_CO2_H2O_7,206
BICPOT_0.03_0_w_CO2_H2O_8,206
BICPOT_0.03_0_w_CO2_H2O_9,206
DOLXOR_0.02_0_w_CO2_H2O_1,143
DOLXOR_0.02_0_w_CO2_H2O_2,143
DOLXOR_0.02_0_w_CO2_H2O_3,143
DOLXOR_0.02_0_w_CO2_H2O_4,143
DUBWON_0.06_1_w_CO2_H2O_1,179
DUBWON_0.06_1_w_CO2_H2O_2,179
DUBWON_0.06_1_w_CO2_H2O_3,179
DUBWON_0.06_1_w_CO2_H2O_4,179
DUBWON_0.06_1_w_CO2_H2O_5,179
DUBWON_0.06_1_w_CO2_H2O_6,179
BIBXUH_0.16_0_w_CO2_H2O_random_1,156
BIBXUH_0.16_0_w_CO2_H2O_random_2,156
DOLXOR_0.02_0_w_CO2_H2O_random_1,143
DOLXOR_0.02_0_w_CO2_H2O_random_2,143
BIBXUH_0.16_0_w_H2O_1,153
BIBXUH_0.16_0_w_H2O_2,153
BICPOT_0.03_0_w_H2O_1,203
BICPOT_0.03_0_w_H2O_2,203
BICPOT_0.03_0_w_H2O_3,203
BICPOT_0.03_0_w_H2O_4,203
BICPOT_0.03_0_w_H2O_5,203
DOLXOR_0.02_0_w_H2O_1,140
DUBWON_0.06_1_w_H2O_1,176
DUBWON_0.06_1_w_H2O_2,176
DUBWON_0.06_1_w_H2O_3,176
BIBXUH_0.16_0_w_H2O_random_1,153
BIBXUH_0.16_0_w_H2O_random_2,153
BICPOT_0.03_0_w_H2O_random_1,203
BICPOT_0.03_0_w_H2O_random_2,203
DOLXOR_0.02_0_w_H2O_random_1,140
DOLXOR_0.02_0_w_H2O_random_2,140
DUBWON_0.06_1_w_H2O_random_1,176
DUBWON_0.06_1_w_H2O_random_2,176
DAKVUI_w_CO2_1,327
DAKVUI_w_CO2_2,327
DAKVUI_w_CO2_3,327
DAKVUI_w_CO2_4,327
DAKVUI_w_CO2_5,327
DAKVUI_w_CO2_random_1,327
DAKVUI_w_CO2_random_2,327
DAKVUI_w_CO2_2H2O_1,333
DAKVUI_w_CO2_H2O_1,330
DAKVUI_w_CO2_H2O_3,330
DAKVUI_w_CO2_H2O_4,330
DAKVUI_w_H2O_3,327
DAKVUI_w_H2O_random_2,327
COYCID_0.09_0_w_CO2_2H2O_1,223
COYCID_0.09_0_w_CO2_2H2O_2,223
COYCID_0.09_0_w_CO2_2H2O_3,223
COYCID_0.09_0_w_CO2_2H2O_4,223
COYCID_0.09_0_w_CO2_2H2O_5,223
COYCID_0.09_0_w_CO2_2H2O_6,223
COYCID_0.09_0_w_CO2_2H2O_random_1,223
COYCID_0.09_0_w_CO2_2H2O_random_2,223
COYCID_0.09_0_w_CO2_1,217
COYCID_0.09_0_w_CO2_2,217
COYCID_0.09_0_w_CO2_3,217
COYCID_0.09_0_w_CO2_4,217
COYCID_0.09_0_w_CO2_random_1,217
COYCID_0.09_0_w_CO2_random_2,217
COYCID_0.09_0_w_CO2_H2O_1,220
COYCID_0.09_0_w_CO2_H2O_2,220
COYCID_0.09_0_w_CO2_H2O_3,220
COYCID_0.09_0_w_CO2_H2O_4,220
COYCID_0.09_0_w_CO2_H2O_5,220
COYCID_0.09_0_w_CO2_H2O_6,220
COYCID_0.09_0_w_CO2_H2O_random_1,220
COYCID_0.09_0_w_CO2_H2O_random_2,220
COYCID_0.09_0_w_H2O_1,217
COYCID_0.09_0_w_H2O_2,217
COYCID_0.09_0_w_H2O_random_1,217
COYCID_0.09_0_w_H2O_random_2,217
ADODAA_charged_w_CO2_1,275
ADODAA_charged_w_CO2_2,275
ADODAA_charged_w_CO2_3,275
BEXRUT_w_CO2_1,133
BEXRUT_w_CO2_2,133
BEXRUT_w_CO2_3,133
BEXRUT_w_CO2_4,133
BEXRUT_w_CO2_5,133
CEBDOD_w_CO2_1,69
CEBDOD_w_CO2_2,69
CEBDOD_w_CO2_3,69
CEBDOD_w_CO2_4,69
CUQROX_w_CO2_1,227
CUQROX_w_CO2_2,227
CUQROX_w_CO2_3,227
CUQROX_w_CO2_4,227
CUQROX_w_CO2_5,227
ADODAA_charged_w_CO2_random_1,275
ADODAA_charged_w_CO2_random_2,275
BEXRUT_w_CO2_random_1,133
BEXRUT_w_CO2_random_2,133
CEBDOD_w_CO2_random_1,69
CEBDOD_w_CO2_random_2,69
CUQROX_w_CO2_random_1,227
CUQROX_w_CO2_random_2,227
ADODAA_charged_w_CO2_2H2O_1,281
ADODAA_charged_w_CO2_2H2O_2,281
ADODAA_charged_w_CO2_2H2O_3,281
ADODAA_charged_w_CO2_2H2O_4,281
ADODAA_charged_w_CO2_2H2O_5,281
BEXRUT_w_CO2_2H2O_1,139
BEXRUT_w_CO2_2H2O_2,139
BEXRUT_w_CO2_2H2O_3,139
BEXRUT_w_CO2_2H2O_4,139
BEXRUT_w_CO2_2H2O_5,139
CEBDOD_w_CO2_2H2O_1,75
CUQROX_w_CO2_2H2O_1,233
CUQROX_w_CO2_2H2O_2,233
CUQROX_w_CO2_2H2O_3,233
CUQROX_w_CO2_2H2O_4,233
CUQROX_w_CO2_2H2O_5,233
CUQROX_w_CO2_2H2O_6,233
ADODAA_charged_w_CO2_H2O_1,278
ADODAA_charged_w_CO2_H2O_2,278
ADODAA_charged_w_CO2_H2O_3,278
ADODAA_charged_w_CO2_H2O_4,278
ADODAA_charged_w_CO2_H2O_5,278
BEXRUT_w_CO2_H2O_1,136
BEXRUT_w_CO2_H2O_2,136
BEXRUT_w_CO2_H2O_3,136
BEXRUT_w_CO2_H2O_4,136
BEXRUT_w_CO2_H2O_5,136
BEXRUT_w_CO2_H2O_6,136
CUQROX_w_CO2_H2O_1,230
CUQROX_w_CO2_H2O_2,230
CUQROX_w_CO2_H2O_3,230
CUQROX_w_CO2_H2O_4,230
CUQROX_w_CO2_H2O_5,230
ADODAA_charged_w_CO2_H2O_random_1,278
ADODAA_charged_w_CO2_H2O_random_2,278
BEXRUT_w_CO2_H2O_random_1,136
BEXRUT_w_CO2_H2O_random_2,136
CUQROX_w_CO2_H2O_random_1,230
CUQROX_w_CO2_H2O_random_2,230
ADODAA_charged_w_H2O_1,275
ADODAA_charged_w_H2O_2,275
ADODAA_charged_w_H2O_3,275
BEXRUT_w_H2O_1,133
BEXRUT_w_H2O_2,133
BEXRUT_w_H2O_3,133
CEBDOD_w_H2O_1,69
CEBDOD_w_H2O_3,69
CUQROX_w_H2O_1,227
CUQROX_w_H2O_2,227
CUQROX_w_H2O_3,227
ADODAA_charged_w_H2O_random_1,275
ADODAA_charged_w_H2O_random_2,275
